id,model
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---4,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---5,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---6,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---7,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---8,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5---9,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---0,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---1,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---2,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---3,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---4,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---5,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---6,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---7,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---8,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=128&dirtiness=0.5&keys=512&runniness=0.1---9,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---0,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---1,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---2,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---3,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---4,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---5,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---6,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---7,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---8,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.1&keys=128&runniness=0.25---9,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---0,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---1,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---2,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---3,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---4,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---5,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---6,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---7,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---8,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25---9,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---0,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---1,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---2,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---3,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---4,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---5,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---6,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---7,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---8,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1---9,FCN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---0,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---1,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---2,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---3,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---4,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---5,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---6,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---7,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---8,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5---9,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---0,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---1,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---2,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---3,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---4,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---5,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---6,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---7,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---8,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1---9,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---0,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---1,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---2,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---3,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---4,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---5,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---6,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---7,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---8,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#---9,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---0,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---1,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---2,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---3,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---4,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---5,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---6,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---7,Rocket
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---8,OSCNN
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000---9,Rocket
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---0,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---1,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---2,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---3,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---4,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---5,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---6,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---7,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.consumeBenchmark#---9,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---0,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---1,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---2,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---3,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---4,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---5,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---6,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---7,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---8,OSCNN
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#---9,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---0,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---1,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---2,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---3,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---4,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---5,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---6,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---7,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---8,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=1---9,FCN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---0,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---1,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---2,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---3,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---4,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---5,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---6,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---7,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---8,OSCNN
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5---9,OSCNN
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---0,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---1,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---2,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---3,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---4,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---5,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---6,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---7,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---8,Rocket
apache__arrow#org.apache.arrow.memory.util.ArrowBufPointerBenchmarks.compareBenchmark#---9,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---0,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---1,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---2,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---3,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---4,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---5,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---6,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---7,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---8,Rocket
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#---9,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---0,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---1,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---2,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---5,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---6,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---7,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---8,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#---9,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---0,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---1,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---2,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---3,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---4,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---5,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---6,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---7,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---8,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#---9,Rocket
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---0,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---1,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---2,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---3,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---4,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---5,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---6,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---7,OSCNN
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.loadValidityBufferAllOne#---8,OSCNN
